,Date,AXP,FB,INTC,MCD,PG,WMT
598,2012-05-14,52.977486,,21.891996,73.37245899999999,51.212154,50.087357
599,2012-05-15,52.542202,,21.778564000000003,73.477432,51.324917,50.324791
600,2012-05-16,52.043442,,21.470684,73.816513,51.784034999999996,50.189114000000004
601,2012-05-17,50.465548999999996,,21.219521,72.355202,51.518238000000004,52.300468
602,2012-05-18,50.238838,38.23,21.122288,72.540894,51.163821999999996,52.936417000000006
603,2012-05-21,51.082203,34.029999,21.187110999999998,73.687332,51.059096999999994,53.453648
604,2012-05-22,51.100327,31.0,21.089882,73.74385799999999,50.865790999999994,54.038727
605,2012-05-23,50.755733,32.0,20.611856,73.856888,50.253624,54.759468000000005
606,2012-05-24,51.091255,33.029999,20.782001,73.897247,50.398621,55.17495699999999
607,2012-05-25,50.610638,31.91,20.854921,73.50972,50.334187,55.378464
608,2012-05-29,51.290783000000005,28.84,21.138502,73.388626,50.7047,55.6922
609,2012-05-30,50.293246999999994,28.190001000000002,21.170907999999997,72.750786,50.19725,55.488693000000005
610,2012-05-31,50.628784,29.6,20.935945999999998,72.693848,50.173088,55.810894
611,2012-06-01,48.452374,27.719998999999998,20.368793,70.553886,49.577038,55.581966
612,2012-06-04,48.524906,26.9,20.287781,70.23655699999999,49.456215,55.955055
613,2012-06-05,48.951122,25.870001000000002,20.603756,70.85494200000001,49.27095,55.53955500000001
614,2012-06-06,50.220698999999996,26.809998999999998,21.122288,72.140526,49.778403999999995,55.90419
615,2012-06-07,50.093739,26.309998999999998,21.016964,71.91272,50.551655,55.85329399999999
616,2012-06-08,50.655986999999996,27.1,21.397764000000002,71.40010799999999,50.543613,57.845936
617,2012-06-11,49.966789,27.01,21.057478,70.456215,50.374454,57.260872
618,2012-06-12,51.218224,27.4,21.486895,71.20481099999999,50.551655,57.421974
619,2012-06-13,49.966789,27.27,21.503092000000002,71.579094,50.398621,56.870815
620,2012-06-14,49.921440000000004,28.290001,21.859591,73.003059,50.889961,57.345661
621,2012-06-15,51.036846000000004,30.01,22.151267999999998,73.637711,50.648312,57.447430000000004
622,2012-06-18,50.646912,31.41,22.216084,73.42615500000001,50.173088,57.761157999999995
623,2012-06-19,51.635360999999996,31.91,22.289001000000003,72.905396,50.108646,57.498287
624,2012-06-20,52.088786999999996,31.6,22.394335,72.132385,48.642689000000004,58.100315
625,2012-06-21,51.073124,31.84,21.640831,71.31059300000001,48.127178,57.405021999999995
626,2012-06-22,51.499336,33.049999,21.827182999999998,71.88829799999999,48.19162,57.065853000000004
627,2012-06-25,50.828281,32.060001,21.106091,71.701157,47.772766,57.812022999999996
628,2012-06-26,50.882687,33.099998,21.073679000000002,72.498558,47.740555,58.151192
629,2012-06-27,51.580963,32.23,21.243828,71.87203199999999,48.312435,58.159672
630,2012-06-28,51.408653,31.360001,20.927845,71.749985,48.562141,57.913776
631,2012-06-29,52.787048,31.1,21.592218,72.034767,49.335377,59.117847
632,2012-07-02,53.548793999999994,30.77,21.608423000000002,71.668602,49.287064,58.80411899999999
633,2012-07-03,54.058353000000004,31.200001,21.762365,72.075478,49.423992,59.991206999999996
634,2012-07-05,53.912762,31.469998999999998,21.511192,72.661324,49.415936,60.271034
635,2012-07-06,53.348614000000005,31.73,21.195217,72.954224,49.359547,60.508461
636,2012-07-09,53.148426,32.169998,21.203312,73.068123,49.577038,60.847606999999996
637,2012-07-10,53.130226,31.469998999999998,20.709085,73.43428,49.722015,61.144405000000006
638,2012-07-11,52.848147999999995,30.969998999999998,20.571346,72.848434,49.456215,61.271591
639,2012-07-12,51.801746,30.809998999999998,20.044710000000002,74.801292,51.308807,61.313992000000006
640,2012-07-13,52.71167,30.719998999999998,20.457918,75.094193,52.42841,62.051678
641,2012-07-16,53.357718999999996,28.25,20.360689,74.573441,52.202896,61.882103
642,2012-07-17,53.394112,28.09,20.563246,74.768723,52.637840000000004,61.983849
643,2012-07-18,53.03923399999999,29.110001,21.235723,75.037254,52.663837,61.771846999999994
644,2012-07-19,51.164806,29.0,21.114189,75.476608,52.745090000000005,60.652592000000006
645,2012-07-20,50.782635,28.76,20.676674,74.516472,52.590714,61.263107
646,2012-07-23,50.709858000000004,28.75,20.466019,72.36837,52.314479999999996,60.923922999999995
647,2012-07-24,50.618854999999996,28.450001,20.26347,71.652321,52.013866,61.169833999999994
648,2012-07-25,51.001015,29.34,20.360689,71.63606999999999,52.013866,61.118965
649,2012-07-26,52.556984,26.85,20.660470999999998,72.417198,52.452599,62.467158999999995
650,2012-07-27,53.257614000000004,23.709999,21.081785,72.571815,52.883205000000004,63.187912
651,2012-07-30,53.03923399999999,23.15,20.871126,72.685692,52.891327000000004,63.577953
652,2012-07-31,52.51149,21.709999,20.822512,72.71012900000001,52.436356,63.111599
653,2012-08-01,51.683456,20.879998999999998,21.008865,72.767067,52.005753000000006,62.424786
654,2012-08-02,51.40139,20.040001,20.992657,72.897255,51.599506,62.789370999999996
655,2012-08-03,52.420486,21.09,21.438091,72.897255,53.216316000000006,63.213347999999996
656,2012-08-06,51.956436,21.92,21.503479000000002,72.97863000000001,53.468174,62.984402
657,2012-08-07,52.447796,20.719998999999998,21.65877,72.425331,53.801292000000004,62.738518000000006
658,2012-08-08,52.693474,20.719998999999998,21.740494,71.22110699999999,54.207516000000005,63.350193000000004
659,2012-08-09,51.383183,21.01,21.822226999999998,70.911896,54.215641000000005,62.958015
660,2012-08-10,50.819041999999996,21.809998999999998,21.969341,71.766266,54.24813100000001,62.813106999999995
661,2012-08-13,51.073811,21.6,21.814058,71.522148,54.012535,62.574413
662,2012-08-14,51.02832,20.379998999999998,21.642424,71.701157,54.215641000000005,63.094443999999996
663,2012-08-15,51.556065000000004,21.200001,21.470791000000002,71.448921,54.142517000000005,63.469536
664,2012-08-16,52.202114,19.870001000000002,21.732328,71.164146,54.435001,61.508781000000006
665,2012-08-17,52.402294,19.049999,21.519825,71.082764,54.435001,61.372353000000004
666,2012-08-20,51.774448,20.01,21.438091,71.741844,54.231894999999994,61.63665
667,2012-08-21,51.501488,19.16,21.340015,72.026627,54.24813100000001,60.894951
668,2012-08-22,51.701653,19.440001000000002,21.029446,72.051041,54.313141,61.18480699999999
669,2012-08-23,51.337688,19.440001000000002,20.465494,71.80695300000001,54.175026,61.005772
670,2012-08-24,52.311306,19.41,20.359243,72.352089,54.45126,61.474663
671,2012-08-27,52.247603999999995,19.15,20.302034,72.856575,54.524372,61.807156000000006
672,2012-08-28,52.375004,19.34,20.432804,72.53110500000001,54.426871999999996,61.730442000000004
673,2012-08-29,52.247603999999995,19.1,20.16309,72.946083,54.329395,62.03733100000001
674,2012-08-30,52.020126,19.09,19.836163,72.741066,54.337509,61.594021
675,2012-08-31,53.048347,18.059998999999998,20.293858,73.388931,54.589386,61.892418000000006
676,2012-09-04,53.330418,17.73,19.958757000000002,73.028099,54.759994999999996,62.668186
677,2012-09-05,52.03833,18.58,19.934237,73.036301,54.670616,62.702286
678,2012-09-06,52.238518,18.959999,20.51453,74.356606,55.442440000000005,63.77644300000001
679,2012-09-07,52.52969,18.98,19.770784,74.643654,55.669941,62.932472
680,2012-09-10,52.3386,18.809998999999998,19.010676999999998,74.873276,55.661834999999996,62.668186
681,2012-09-11,52.074715000000005,19.43,19.076065,74.791252,55.458721,63.137046999999995
682,2012-09-12,52.111121999999995,20.93,18.953466,74.47963,55.32870500000001,63.145588000000004
683,2012-09-13,53.730782,20.709999,19.092411,75.09470400000001,55.986808999999994,64.057793
684,2012-09-14,53.930962,22.0,19.100582,75.201309,56.189930000000004,63.512156999999995
685,2012-09-17,53.849075,21.52,19.051546,75.562119,56.263039,63.077389000000004
686,2012-09-18,53.385017000000005,21.870001000000002,19.100582,76.333031,56.238673999999996,63.043282
687,2012-09-19,53.385017000000005,23.290001,18.920776,76.128006,56.27118299999999,63.401340000000005
688,2012-09-20,53.084736,22.59,18.94529,76.390419,56.514912,63.725306999999994
689,2012-09-21,52.647968000000006,22.860001,18.904428,76.849686,56.401165,63.469536
690,2012-09-24,52.475086,20.790001,18.634714000000002,76.849686,56.677418,63.716778000000005
691,2012-09-25,51.983727,20.280001000000002,18.422218,76.152611,56.539291000000006,63.307570999999996
692,2012-09-26,51.08292,20.620001000000002,18.512121,76.431427,56.303665,63.247882999999995
693,2012-09-27,51.474178,20.32,18.871733,76.488823,56.303665,63.068858999999996
694,2012-09-28,51.738064,21.66,18.520296,75.24231,56.352408999999994,62.915401
695,2012-10-01,52.52969,21.99,18.602018,75.43911700000001,56.425532999999994,63.128536
696,2012-10-02,52.029228,22.27,18.667406,74.569824,55.88932,62.872780000000006
697,2012-10-03,52.412735,21.83,18.430384,74.094193,56.198048,63.256401000000004
698,2012-10-04,53.29845,21.950001,18.365002,74.651833,56.368675,63.699721999999994
699,2012-10-05,53.471954000000004,20.91,18.536642,74.627235,56.57178100000001,64.04924
700,2012-10-08,53.709366,20.4,18.397692000000003,75.070099,56.14117099999999,64.151543
701,2012-10-09,53.179752,20.23,17.899136,75.537552,55.816193000000005,63.205265000000004
702,2012-10-10,52.93320500000001,19.639999,17.784708,75.775345,55.361217,64.29647800000001
703,2012-10-11,53.389773999999996,19.75,17.719328,75.742554,55.247478,63.94693
704,2012-10-12,52.860161,19.52,17.555857,75.865562,55.198723,64.628937
705,2012-10-15,52.586231000000005,19.52,17.760187,76.677452,55.824314,65.771332
706,2012-10-16,53.535866000000006,19.48,18.266922,77.161301,56.059929000000004,65.566727
707,2012-10-17,54.211575,19.879998999999998,17.809229000000002,76.825073,56.905273,65.669022
708,2012-10-18,52.604488,18.98,17.711154999999998,76.152611,56.905273,65.268333
709,2012-10-19,51.919655,19.0,17.384226,72.757462,56.168068000000005,64.466972
710,2012-10-22,51.810081,19.32,17.539510999999997,72.536049,56.11071,64.492554
711,2012-10-23,50.568256,19.5,17.645769,72.134201,55.242431999999994,63.73381800000001
712,2012-10-24,50.431282,23.23,17.539510999999997,71.57656899999999,55.766689,63.784969
713,2012-10-25,50.623032,22.559998999999998,17.727498999999998,71.617554,57.39677,64.21122700000001
714,2012-10-26,50.906094,21.940001000000002,17.939999,71.10910799999999,56.880714000000005,64.03220400000001
715,2012-10-31,51.106983,21.110001,17.678457,71.18293,56.716873,63.955479000000004
716,2012-11-01,51.91053,21.209999,18.193365,71.18293,56.725063,62.617045999999995
717,2012-11-02,51.782677,21.18,18.029902,71.232124,56.675915,62.03733100000001
718,2012-11-05,51.4631,21.25,18.034027,71.724174,56.249973,62.352734
719,2012-11-06,52.220982,21.17,17.943203,72.142395,56.46293299999999,62.881298
720,2012-11-07,50.741741,20.469998999999998,17.2661,71.232124,55.750298,62.327179
721,2012-11-08,50.732605,19.99,17.200041,69.81336999999999,54.808308,61.790108
722,2012-11-09,50.979149,19.209999,17.17527,69.493561,54.890209,61.645171999999995
723,2012-11-12,50.696079,20.07,17.150499,69.608345,54.947548,61.790108
724,2012-11-13,49.98386,19.860001,16.745886,69.41154499999999,54.759147999999996,61.218922
725,2012-11-14,48.98856,22.360001,16.481648999999997,69.395149,54.497021,60.792637
726,2012-11-15,48.979427,22.17,16.539452,68.927696,54.325012,58.584633
727,2012-11-16,49.582081,23.559998999999998,16.671572,68.9851,54.734573,57.996421999999995
728,2012-11-19,50.431282,22.92,16.721117,69.739571,55.635619999999996,58.840393000000006
729,2012-11-20,51.006541999999996,23.1,16.110070999999998,70.26445,55.946892000000005,58.823356999999994
730,2012-11-21,51.116112,24.32,15.986213000000001,70.535049,56.086155000000005,58.729580000000006
731,2012-11-23,51.600063,24.0,16.283472,71.387955,57.003581999999994,59.846359
732,2012-11-26,50.851307,25.940001000000002,16.423851000000003,70.723679,56.913486,59.599129000000005
733,2012-11-27,49.709911,26.15,16.456884,70.46122,56.51209300000001,59.24959200000001
734,2012-11-28,50.686958000000004,26.360001,16.588995,70.953278,56.880714000000005,60.153278
735,2012-11-29,51.061321,27.32,16.126587,71.56559,56.929843999999996,60.38345699999999
736,2012-11-30,51.043064,28.0,16.159613,72.020699,57.20018,61.397918999999995
737,2012-12-03,51.125244,27.040001,16.134848,72.037239,56.995388,60.818222
738,2012-12-04,50.988289,27.459999,16.489908,72.15308399999999,56.774223,61.483185
739,2012-12-05,51.499619,27.709999,16.39082,71.962776,56.85614,61.421032
740,2012-12-06,51.243958,26.969998999999998,16.646797,72.889511,57.298458,61.369591
741,2012-12-07,51.69138,27.49,16.646797,73.212234,57.576981,61.96968100000001
742,2012-12-10,51.819214,27.84,16.580738,73.98175,57.519642000000005,61.849658999999996
743,2012-12-11,52.102272,27.98,17.051407,74.155487,57.880054,60.769539
744,2012-12-12,52.659282999999995,27.58,17.067921,73.89899399999999,57.961975,59.097923
745,2012-12-13,52.70492900000001,28.24,16.919291,73.78315,57.4459,59.183640000000004
746,2012-12-14,51.727909000000004,26.809998999999998,16.95232,73.54319,57.282078000000006,58.935047
747,2012-12-17,52.294025,26.75,16.985352,74.395462,57.282078000000006,59.32080799999999
748,2012-12-18,52.796248999999996,27.709999,17.307382999999998,74.900185,57.314856999999996,59.577971999999995
749,2012-12-19,51.855736,27.41,17.422985,74.22998,56.798798,58.737888
750,2012-12-20,52.412735,27.360001,17.365189,74.50302099999999,57.191975,59.149361
751,2012-12-21,52.641018,26.26,17.150499,74.61885799999999,56.290924,58.84934200000001
752,2012-12-24,52.531445,26.93,17.04315,73.88245400000001,56.127087,58.78074300000001
753,2012-12-26,52.166195,26.51,17.051407,73.42733,55.701156999999995,58.283545999999994
754,2012-12-27,51.764423,26.049999,16.935802,73.410797,55.676590000000004,58.455013
755,2012-12-28,51.746162,25.91,16.704601,72.467522,55.004887,57.957798
756,2012-12-31,52.48579,26.620001000000002,17.026632,72.98880799999999,55.61105,58.489281000000005
757,2013-01-02,53.832741000000006,28.0,17.654198,74.569221,56.83976,59.355095
758,2013-01-03,54.061829,27.77,17.604647,74.99121099999999,56.47933199999999,58.977913
759,2013-01-04,54.620766,28.76,17.472532,74.34581,56.594013000000004,59.200802
760,2013-01-07,54.849838,29.42,17.54685,75.22290799999999,56.209015,58.635014
761,2013-01-08,55.161388,29.059998999999998,17.41473,75.247711,56.118912,58.797886
762,2013-01-09,55.216354,30.59,17.711994,75.140152,56.42199300000001,58.78074300000001
763,2013-01-10,55.702003000000005,31.299999,18.000999,75.628349,56.741443999999994,58.600722999999995
764,2013-01-11,56.114338000000004,31.719998999999998,18.166149,75.901421,56.7005,58.832188
765,2013-01-14,56.086853000000005,30.950001,18.166149,75.735924,57.036335,58.549308999999994
766,2013-01-15,55.674515,30.1,18.067062,75.719383,57.241122999999995,59.13223299999999
767,2013-01-16,55.54623,29.85,18.256977,75.380127,57.259289,59.32936899999999
768,2013-01-17,55.656197,30.139999,18.72765,75.926224,57.531792,59.020763
769,2013-01-18,54.776534999999996,29.66,17.54685,76.339943,57.754768000000006,59.32080799999999
770,2013-01-22,54.42834499999999,30.73,17.480789,76.910881,57.763016,59.646553000000004
771,2013-01-23,53.997692,30.82,17.43125,77.349426,58.374083999999996,59.569401
772,2013-01-24,54.336716,31.08,17.299131,77.208771,58.151123,59.826591
773,2013-01-25,54.519978,31.540001,17.307382999999998,77.548019,60.488079000000006,59.149361
774,2013-01-28,54.125969,32.470001,17.381702,78.07755999999999,60.917473,59.44939399999999
775,2013-01-29,54.474167,30.790001,17.571621,78.540947,61.933201000000004,59.912285
776,2013-01-30,54.364201,31.24,17.645937,78.334091,61.999237,59.79228199999999
777,2013-01-31,53.887733,30.98,17.373447,78.847122,62.0653,59.963733999999995
778,2013-02-01,54.89565699999999,29.73,17.637684,79.393196,62.692898,60.42664
779,2013-02-04,54.437507999999994,28.110001,17.472532,78.276169,62.139621999999996,59.689406999999996
780,2013-02-05,55.582893000000006,28.639999,17.677015,78.532684,62.511230000000005,60.666656
781,2013-02-06,55.491261,29.049999,17.518435,78.66507,62.882819999999995,61.129569999999994
782,2013-02-07,56.939011,28.65,17.368204000000002,78.30098000000001,62.882819999999995,61.061001
783,2013-02-08,56.62746,28.549999,17.526783,78.499573,62.552502000000004,61.275314
784,2013-02-11,56.792404000000005,28.26,17.551821,78.74781,62.602051,61.20673000000001
785,2013-02-12,56.993999,27.370001000000002,17.685361999999998,78.689888,62.742435,61.20673000000001
786,2013-02-13,56.90235500000001,27.91,17.735437,77.779709,63.221396999999996,61.198147
787,2013-02-14,57.12228,28.5,17.71874,77.41561899999999,63.403065000000005,60.709518
788,2013-02-15,56.526680000000006,28.32,17.626938,77.69696,63.204876,59.406528
789,2013-02-19,57.067291000000004,28.93,17.601898000000002,77.655579,63.898518,58.943622999999995
790,2013-02-20,56.728264,28.459999,17.301435,77.705246,63.650803,59.32936899999999
791,2013-02-21,56.38924,27.280001000000002,16.900826000000002,77.895531,63.61776,60.22948100000001
792,2013-02-22,57.333015,27.129998999999998,17.042710999999997,78.81399499999999,63.576473,60.349495
793,2013-02-25,56.829063,27.27,16.884135999999998,79.550438,62.692898,60.383784999999996
794,2013-02-26,56.73743399999999,27.389999,17.17625,79.61663100000001,62.825024,60.958138
795,2013-02-27,57.26889,26.870001000000002,17.468357,79.850197,63.378283999999994,61.42959200000001
796,2013-02-28,56.948181000000005,27.25,17.426632,79.991982,62.907612,60.675236
797,2013-03-01,57.14976899999999,27.780001000000002,17.551821,79.808456,63.163593000000006,61.498180000000005
798,2013-03-04,57.626236,27.719998999999998,17.752121,79.299667,63.320477000000004,62.801201
799,2013-03-05,58.75330400000001,27.52,17.952435,79.916916,63.626022,63.195515
800,2013-03-06,59.238949,27.450001,18.152737,80.751038,63.74988199999999,62.904044999999996
801,2013-03-07,59.156464,28.58,18.269585,80.984566,63.502151,62.852627000000005
802,2013-03-08,59.28476,27.959999,18.010857,82.335854,63.73335600000001,63.007927
803,2013-03-11,60.017776,28.139999,18.102657,82.486,63.87375600000001,62.964787
804,2013-03-12,59.825382,27.83,18.06093,82.377563,63.725113,63.499706
805,2013-03-13,59.834526000000004,27.08,18.077623000000003,82.894707,63.419579000000006,63.542854000000005
806,2013-03-14,59.90782900000001,27.040001,18.069279,82.83631899999999,63.90679599999999,63.171837
807,2013-03-15,60.558411,26.65,17.843939000000002,83.136612,63.039738,62.550674
808,2013-03-18,60.274356999999995,26.49,17.743779999999997,82.219078,62.89110600000001,62.334961
809,2013-03-19,59.678761,26.549999,17.643623,82.077278,63.675564,62.507504000000004
810,2013-03-20,60.475947999999995,25.860001,17.677015,82.385902,64.063683,62.973415
811,2013-03-21,59.935318,25.74,17.560167,82.185722,63.758143999999994,63.094181000000006
812,2013-03-22,60.67754,25.73,17.802201999999998,82.80295600000001,63.807701,64.086365
813,2013-03-25,60.567589,25.129998999999998,17.651972,81.943832,63.320477000000004,64.578171
814,2013-03-26,61.548016000000004,25.209999,18.169434,82.160706,63.915057999999995,64.509132
815,2013-03-27,61.52969,26.09,18.219510999999997,82.49434699999999,63.634277000000004,64.517746
816,2013-03-28,61.81374399999999,25.58,18.227854,83.153297,63.634277000000004,64.560905
817,2013-04-01,61.630486,25.530001000000002,17.885662,82.619469,64.162773,65.078552
818,2013-04-02,61.978687,25.42,17.910695999999998,83.62874599999999,65.203255,65.587585
819,2013-04-03,60.885048,26.25,17.568512,82.786278,64.50960500000001,65.570358
820,2013-04-04,61.326168,27.07,17.643623,83.93735500000001,64.856445,65.74290500000001
821,2013-04-05,60.011981999999996,27.389999,17.476704,84.596321,64.600449,65.90681500000001
822,2013-04-08,60.287678,26.85,17.601898000000002,84.663048,65.062881,66.683289
823,2013-04-09,59.938465,26.59,18.152737,84.296028,64.625206,67.399429
824,2013-04-10,60.10386999999999,27.57,18.578388,84.65471600000001,65.43447900000001,66.752319
825,2013-04-11,60.416348,28.02,18.219510999999997,85.07177,65.789536,67.114708
826,2013-04-12,60.361206,27.4,18.094317999999998,86.40634200000001,66.128136,67.779015
827,2013-04-15,58.909149,26.52,17.843939000000002,85.205223,65.773041,67.701385
828,2013-04-16,59.359469999999995,26.92,18.294619,85.947601,66.144653,67.882545
829,2013-04-17,58.936718000000006,26.629998999999998,18.302971,85.530518,65.28583499999999,67.735886
830,2013-04-18,59.773026,25.690001000000002,18.561697,85.00505799999999,65.954712,66.571159
831,2013-04-19,61.794861,25.73,18.728622,83.34513100000001,67.24295,67.546089
832,2013-04-22,61.261848,25.969998999999998,19.095845999999998,82.844673,67.218132,67.269989
833,2013-04-23,61.987854000000006,25.98,19.513153,83.21169300000001,68.159523,68.23629
834,2013-04-24,61.96029300000001,26.110001,19.746843,84.262672,64.151314,67.32176199999999
835,2013-04-25,62.612789,26.139999,19.513153,84.195961,63.702129000000006,67.856667
836,2013-04-26,62.263577000000005,26.85,19.529842000000002,84.154236,64.134682,68.193169
837,2013-04-29,62.153282,26.98,19.830303,85.23024699999999,64.617149,67.632355
838,2013-04-30,62.870132,27.77,19.988874,85.196892,63.86018000000001,67.054298
839,2013-05-01,62.750637,27.43,20.022266000000002,84.562958,64.043182,67.34764100000001
840,2013-05-02,63.761562,28.969998999999998,20.122416,85.130165,64.683708,67.692734
841,2013-05-03,64.54274699999999,28.309998999999998,20.185604,85.847504,65.041389,68.374344
842,2013-05-06,64.38651999999999,27.57,20.143477999999998,85.138504,64.67538499999999,68.011978
843,2013-05-07,64.55193299999999,26.889999,20.345669,85.321999,64.833427,68.011978
844,2013-05-08,64.616249,27.120001000000002,20.429920000000003,84.204285,65.249336,67.916489
845,2013-05-09,64.524353,27.040001,20.522593,83.153297,65.058006,68.04669200000001
846,2013-05-10,64.4049,26.68,20.640532999999998,83.57869699999999,65.515518,68.472
847,2013-05-13,64.138367,26.82,20.286697,83.728836,65.374123,68.133484
848,2013-05-14,65.719093,27.07,20.084505,84.41280400000001,66.106133,68.37649499999999
849,2013-05-15,66.886238,26.6,20.387793,85.03840600000001,67.11267099999999,69.313889
850,2013-05-16,66.380791,26.129998999999998,20.168754999999997,84.346085,66.713379,68.133484
851,2013-05-17,67.38250699999999,26.25,20.252996,84.696411,66.56366,67.586678
852,2013-05-20,68.375046,25.76,20.286697,84.696411,65.79003900000001,67.178749
853,2013-05-21,69.027534,25.66,20.345669,85.196892,65.548828,67.170074
854,2013-05-22,68.411827,25.16,20.278276,84.863251,65.565437,66.857628
855,2013-05-23,68.641571,25.059998999999998,20.261423,84.271011,65.465622,66.25005300000001
856,2013-05-24,69.17460600000001,24.309998999999998,20.151903,83.653755,68.11084699999999,67.10063199999999
857,2013-05-28,69.992531,24.1,20.286697,84.446159,67.262405,67.109291
858,2013-05-29,69.689247,23.32,20.446766,82.619469,65.631996,66.16325400000001
859,2013-05-30,69.974144,24.549999,20.396214,81.602264,65.79003900000001,65.642464
860,2013-05-31,69.578972,24.35,20.455191,81.181946,63.851856000000005,64.956818
861,2013-06-03,70.27741999999999,23.85,21.263962,82.35045600000001,64.60051,65.694565
862,2013-06-04,69.900635,23.52,21.365060999999997,82.695122,64.359268,65.91154499999999
863,2013-06-05,68.705887,22.9,20.809029000000002,81.05585500000001,63.768668999999996,65.312668
864,2013-06-06,70.06603199999999,22.969998999999998,20.766909,81.27441400000001,63.901775,65.642464
865,2013-06-07,71.72028399999999,23.290001,20.716356,82.619476,64.67538499999999,66.25005300000001
866,2013-06-10,71.940865,24.33,21.070196,83.67025,64.941574,65.746643
867,2013-06-11,70.323357,24.030001000000002,20.817455,82.577423,64.98317,65.312668
868,2013-06-12,68.669136,23.77,20.606832999999998,82.585838,64.550613,64.956818
869,2013-06-13,69.119469,23.73,21.053342999999998,83.12383299999999,65.241028,65.09569499999999
870,2013-06-14,67.060867,23.629998999999998,20.994373,82.737167,64.908302,64.982857
871,2013-06-17,67.860382,24.02,21.146019,83.006165,65.681915,65.052299
872,2013-06-18,68.908096,24.209999,21.457729,83.85524000000001,65.74844399999999,65.729279
873,2013-06-19,68.218826,24.309998999999998,21.061771,83.064995,64.558914,64.626991
874,2013-06-20,67.014893,23.9,20.379372,81.366875,62.595783,63.385849
875,2013-06-21,67.373322,24.530001000000002,20.387793,81.736763,64.409195,63.802443999999994
876,2013-06-24,66.178596,23.940001000000002,19.865465,81.787224,63.702129000000006,64.401314
877,2013-06-25,67.299797,24.25,20.118202,81.980553,63.793620999999995,64.548859
878,2013-06-26,67.91555799999999,24.16,20.227726,83.09021800000001,64.384247,65.104362
879,2013-06-27,69.03675799999999,24.66,20.261423,83.771164,64.60883299999999,65.321342
880,2013-06-28,68.705887,24.879998999999998,20.413067,83.224731,64.043182,64.653053
881,2013-07-01,69.514648,24.809998999999998,20.126627,83.914055,64.899971,64.739822
882,2013-07-02,68.786407,24.41,19.983412,84.006538,65.249336,64.843987
883,2013-07-03,68.74951899999999,24.52,20.017107,84.359619,65.35749799999999,64.887383
884,2013-07-05,70.34427600000001,24.370001000000002,20.269845999999998,83.94770799999999,65.166145,65.277946
885,2013-07-08,71.01722,24.709999,19.536898,83.964508,65.515518,66.579872
886,2013-07-09,71.542633,25.48,19.494778,84.056976,66.189316,66.857628
887,2013-07-10,70.362732,25.799999,19.587452,84.048576,66.380646,66.631935
888,2013-07-11,70.92501800000001,25.809998999999998,20.210875,84.729523,67.187531,67.378372
889,2013-07-12,72.20636,25.91,20.13505,85.393623,67.836365,67.378372
890,2013-07-15,71.763885,26.280001000000002,20.168754999999997,84.695862,67.803093,66.857628
891,2013-07-16,72.151054,26.32,20.429920000000003,84.805153,67.353897,67.152695
892,2013-07-17,70.795959,26.65,20.345669,84.149429,67.120491,67.005165
893,2013-07-18,68.224083,26.18,19.579025,84.21672099999999,67.296501,67.126663
894,2013-07-19,68.270172,25.879998999999998,19.410526,84.292351,68.193237,67.768936
895,2013-07-22,68.878578,26.049999,19.183062,82.031006,68.067528,67.586678
896,2013-07-23,68.592812,26.129998999999998,19.166214,81.341675,67.841225,68.176895
897,2013-07-24,69.468536,26.51,19.317857999999998,81.257599,67.271332,67.899162
898,2013-07-25,69.846474,34.360001000000004,19.427378,81.95536,67.388687,67.708191
899,2013-07-26,69.45010400000001,34.009997999999996,19.595875,82.40929399999999,67.371925,67.699524
900,2013-07-29,69.191994,35.43,19.579025,82.274803,67.120491,67.69081899999999
901,2013-07-30,69.311844,37.630001,19.69697,82.695122,67.413818,67.604034
902,2013-07-31,68.00284599999999,36.799999,19.663269,82.451317,67.296501,67.647446
903,2013-08-01,69.717422,37.490002000000004,19.545322,83.224731,68.419495,67.89045
904,2013-08-02,69.772736,38.049999,19.562168,83.392845,68.12616700000001,68.350464
905,2013-08-05,69.994003,39.189999,19.498367000000002,83.485336,68.21835300000001,68.367813
906,2013-08-06,69.883362,38.549999,19.396278,82.964134,68.503311,67.586678
907,2013-08-07,69.265739,38.869999,19.311214,82.661491,68.687668,67.560463
908,2013-08-08,70.233665,38.540001000000004,19.098532000000002,82.417709,68.86367,67.455696
909,2013-08-09,69.597595,38.5,19.149576,82.06462900000001,68.419495,67.150085
910,2013-08-12,69.588387,38.220001,19.260170000000002,81.577049,68.402725,67.307259
911,2013-08-13,70.270531,37.02,19.158081,81.08107,68.436256,67.115143
912,2013-08-14,69.947884,36.650002,19.200619,80.795242,68.092651,66.713463
913,2013-08-15,69.02606999999999,36.560001,18.741234,80.189964,67.447365,64.97577700000001
914,2013-08-16,69.29340400000001,37.080002,18.639149,79.88732900000001,66.96126600000001,64.713791
915,2013-08-19,68.52828199999999,37.810001,18.953910999999998,80.265633,66.701462,64.25099200000001
916,2013-08-20,68.46376,38.41,19.158081,80.28244000000001,66.65119200000001,63.945374
917,2013-08-21,67.698654,38.32,18.860336,79.95459,66.525475,64.22479200000001
918,2013-08-22,68.08579300000001,38.549999,18.936897000000002,80.248802,66.85231800000001,64.14621700000001
919,2013-08-23,67.89224200000001,40.549999,19.090027,79.971405,67.053474,64.128761
920,2013-08-26,67.855339,41.34,18.945401999999998,80.122726,65.821503,63.77074399999999
